Well,DEPTH,DT,DEN,NEU,PHIE,GR,Facies,Core_Perm,Core_POR,Zone
42/13a-4,7699.5,73.7492981,2.432499886,0.118600003,0.112300001,35.68199921,-999.25,-999.25,-999.25,23
42/13a-4,7700,73.57279968,2.433199883,0.119999997,0.111400001,32.22909927,-999.25,-999.25,-999.25,23
42/13a-4,7700.5,74.040802,2.423799992,0.127200007,0.1149,31.19169998,-999.25,-999.25,-999.25,23
42/13a-4,7701,74.70819855,2.416800022,0.133399993,0.117600001,33.0401001,-999.25,-999.25,-999.25,23
42/13a-4,7701.5,76.22769928,2.411299944,0.139899999,0.120499998,34.42639923,-999.25,-999.25,-999.25,23
42/13a-4,7702,76.78769684,2.411799908,0.1382,0.1206,36.95429993,-999.25,-999.25,-999.25,23
42/13a-4,7702.5,76.81439972,2.424499989,0.133000001,0.116899997,39.26480103,-999.25,-999.25,-999.25,23
42/13a-4,7703,77.20580292,2.447900057,0.131999999,0.110200003,47.58259964,-999.25,-999.25,-999.25,23
42/13a-4,7703.5,75.82379913,2.467499971,0.142199993,0.105400004,52.6792984,-999.25,-999.25,-999.25,23
42/13a-4,7704,75.79669952,2.467600107,0.155399993,0.106600002,56.35770035,-999.25,-999.25,-999.25,23
42/13a-4,7704.5,75.03849793,2.458800077,0.159199998,0.1096,54.27819824,-999.25,-999.25,-999.25,23
42/13a-4,7705,74.57720184,2.453200102,0.150900006,0.108599998,48.5019989,-999.25,-999.25,-999.25,23
42/13a-4,7705.5,75.01689911,2.452800036,0.142299995,0.1065,40.76660156,-999.25,-999.25,-999.25,23
42/13a-4,7706,74.59829712,2.444700003,0.133300006,0.107900001,34.05580139,-999.25,-999.25,-999.25,23
42/13a-4,7706.5,74.58129883,2.425699949,0.132499993,0.114200003,30.35899925,-999.25,-999.25,-999.25,23
42/13a-4,7707,74.59030151,2.412499905,0.122599997,0.117799997,28.06209946,-999.25,-999.25,-999.25,23
42/13a-4,7707.5,74.97119904,2.434099913,0.122500002,0.1065,29.80540085,-999.25,-999.25,-999.25,23
42/13a-4,7708,77.40589905,2.470900059,0.154499993,0.091799997,34.41249847,-999.25,-999.25,-999.25,23
42/13a-4,7708.5,77.56099701,2.532700062,0.194999993,0.0682,39.03359985,-999.25,-999.25,-999.25,23
42/13a-4,7709,77.14990234,2.524800062,0.196600005,0.077100001,37.53170013,-999.25,-999.25,-999.25,23
42/13a-4,7709.5,76.5911026,2.514199972,0.172099993,0.079000004,40.69910049,-999.25,-999.25,-999.25,23
42/13a-4,7710,75.56410217,2.486299992,0.162300006,0.093400002,56.38180161,-999.25,-999.25,-999.25,23
42/13a-4,7710.5,75.15989685,2.532299995,0.178200007,0.059099998,85.24680328,-999.25,-999.25,-999.25,23
42/13a-4,7711,74.83450317,2.58859992,0.175099999,0.0039,107.1043015,-999.25,-999.25,-999.25,23
42/13a-4,7711.5,73.4905014,2.630500078,0.154200003,0.0006,116.7986984,-999.25,-999.25,-999.25,23
42/13a-4,7712,70.80809784,2.639699936,0.146500006,0.0004,117.8547974,-999.25,-999.25,-999.25,23
42/13a-4,7712.5,69.79799652,2.62590003,0.170499995,0.0007,115.9487,-999.25,-999.25,-999.25,23
42/13a-4,7713,72.35700226,2.611900091,0.182500005,0.0014,112.7522965,-999.25,-999.25,-999.25,23
42/13a-4,7713.5,72.34500122,2.616699934,0.174999997,0.0062,104.3190002,-999.25,-999.25,-999.25,23
42/13a-4,7714,72.54039764,2.635099888,0.153300002,0.0062,104.3190002,-999.25,-999.25,-999.25,23
42/13a-4,7714.5,71.40630341,2.635400057,0.139899999,0.0087,102.1240006,-999.25,-999.25,-999.25,23
42/13a-4,7715,69.125,2.602400065,0.135800004,0.017000001,97.27200317,-999.25,-999.25,-999.25,23
42/13a-4,7715.5,70.10890198,2.574599981,0.127100006,0.060800001,84.86160278,-999.25,-999.25,-999.25,23
42/13a-4,7716,70.88559723,2.559000015,0.121399999,0.080499999,77.00589752,-999.25,-999.25,-999.25,23
42/13a-4,7716.5,72.18609619,2.552599907,0.126399994,0.0836,74.00219727,-999.25,-999.25,-999.25,23
42/13a-4,7717,72.65260315,2.546799898,0.122900002,0.086599998,74.74459839,-999.25,-999.25,-999.25,23
42/13a-4,7717.5,71.99299622,2.550299883,0.127100006,0.0854,73.12729645,-999.25,-999.25,-999.25,23
42/13a-4,7718,71.19920349,2.57130003,0.124600001,0.074699998,76.13089752,-999.25,-999.25,-999.25,23
42/13a-4,7718.5,69.27380371,2.580800057,0.129099995,0.068999998,73.58930206,-999.25,-999.25,-999.25,23
42/13a-4,7719,68.00679779,2.584399939,0.125100002,0.065899998,74.39800263,-999.25,-999.25,-999.25,23
42/13a-4,7719.5,67.84190369,2.582499981,0.133300006,0.066699997,70.58570099,-999.25,-999.25,-999.25,23
42/13a-4,7720,69.02690125,2.589099884,0.132100001,0.063900001,70.97850037,-999.25,-999.25,-999.25,23
42/13a-4,7720.5,69.81680298,2.587800026,0.1373,0.064300001,69.82319641,-999.25,-999.25,-999.25,23
42/13a-4,7721,70.17140198,2.581700087,0.127499998,0.067900002,68.78350067,-999.25,-999.25,-999.25,23
42/13a-4,7721.5,70.56230164,2.57859993,0.129999995,0.068099998,64.11630249,-999.25,-999.25,-999.25,23
42/13a-4,7722,70.71700287,2.581500053,0.128000006,0.064999998,60.65050125,-999.25,-999.25,-999.25,23
42/13a-4,7722.5,71.66359711,2.579299927,0.126499996,0.065499999,58.34000015,-999.25,-999.25,-999.25,23
42/13a-4,7723,72.71869659,2.567699909,0.120399997,0.070299998,60.99710083,-999.25,-999.25,-999.25,23
42/13a-4,7723.5,73.63790131,2.559400082,0.119499996,0.074299999,61.79719925,-999.25,-999.25,-999.25,23
42/13a-4,7724,74.28939819,2.551199913,0.1184,0.077799998,61.33509827,-999.25,-999.25,-999.25,23
42/13a-4,7724.5,74.20880127,2.548799992,0.125799999,0.078699999,60.75740051,-999.25,-999.25,-999.25,23
42/13a-4,7725,74.08640289,2.547100067,0.123199999,0.078400001,60.65050125,-999.25,-999.25,-999.25,23
42/13a-4,7725.5,73.95690155,2.546799898,0.123599999,0.078900002,63.5387001,-999.25,-999.25,-999.25,23
42/13a-4,7726,73.71579742,2.538599968,0.120800003,0.082500003,63.07659912,-999.25,-999.25,-999.25,23
42/13a-4,7726.5,73.48100281,2.527499914,0.121699996,0.086599998,62.61449814,-999.25,-999.25,-999.25,23
42/13a-4,7727,72.96769714,2.522399902,0.124799997,0.087399997,59.84189987,-999.25,-999.25,-999.25,23
42/13a-4,7727.5,72.62180328,2.53309989,0.122100003,0.084299997,61.22819901,-999.25,-999.25,-999.25,23
42/13a-4,7728,72.4756012,2.549099922,0.121600002,0.079599999,63.30759811,-999.25,-999.25,-999.25,23
42/13a-4,7728.5,72.22599793,2.566900015,0.119599998,0.073200002,67.13680267,-999.25,-999.25,-999.25,23
42/13a-4,7729,71.97309876,2.575400114,0.116700001,0.069700003,66.90570068,-999.25,-999.25,-999.25,23
42/13a-4,7729.5,70.70960236,2.588099957,0.120200001,0.062600002,65.75050354,-999.25,-999.25,-999.25,23
42/13a-4,7730,70.40090179,2.59829998,0.129999995,0.058499999,73.01170349,-999.25,-999.25,-999.25,23
42/13a-4,7730.5,70.24890137,2.599499941,0.148000002,0.061999999,83.75550079,-999.25,-999.25,-999.25,23
42/13a-4,7731,70.74320221,2.579099894,0.143999994,0.035500001,90.91809845,-999.25,-999.25,-999.25,23
42/13a-4,7731.5,71.45240021,2.545799971,0.1338,0.061700001,84.67980194,-999.25,-999.25,-999.25,23
42/13a-4,7732,72.4539032,2.524600029,0.112199999,0.087899998,70.3132019,-999.25,-999.25,-999.25,23
42/13a-4,7732.5,71.05979919,2.542099953,0.108900003,0.078199998,56.47800064,-999.25,-999.25,-999.25,23
42/13a-4,7733,69.31549835,2.582799912,0.106899999,0.059500001,48.11380005,-999.25,-999.25,-999.25,23
42/13a-4,7733.5,68.17209625,2.6322999,0.120499998,0.027799999,47.69319916,-999.25,-999.25,-999.25,23
42/13a-4,7734,66.10019684,2.671999931,0.129600003,0.0049,54.48139954,-999.25,-999.25,-999.25,23
42/13a-4,7734.5,66.03990173,2.677200079,0.140499994,0.0046,62.61449814,-999.25,-999.25,-999.25,23
42/13a-4,7735,67.6977005,2.654900074,0.136299998,0.0239,76.47750092,-999.25,-999.25,-999.25,23
42/13a-4,7735.5,67.65709686,2.600399971,0.126000002,0.0603,80.75189972,-999.25,-999.25,-999.25,23
42/13a-4,7736,68.1269989,2.57069993,0.107699998,0.067100003,74.84169769,-999.25,-999.25,-999.25,23
42/13a-4,7736.5,68.37789917,2.5546,0.094999999,0.071699999,61.44079971,-999.25,-999.25,-999.25,23
42/13a-4,7737,67.76930237,2.560499907,0.087300003,0.065899998,52.85430145,-999.25,-999.25,-999.25,23
42/13a-4,7737.5,67.58200073,2.584599972,0.082000002,0.056899998,54.49000168,-999.25,-999.25,-999.25,23
42/13a-4,7738,67.03549957,2.631599903,0.100199997,0.0308,54.72109985,-999.25,-999.25,-999.25,23
42/13a-4,7738.5,67.53420258,2.68659997,0.1197,0.0001,58.80220032,-999.25,-999.25,-999.25,23
42/13a-4,7739,69.04740143,2.715600014,0.144600004,0.0001,59.93619919,-999.25,-999.25,-999.25,23
42/13a-4,7739.5,71.2562027,2.706199884,0.161799997,0.0001,71.48870087,-999.25,-999.25,-999.25,23
42/13a-4,7740,72.85469818,2.675800085,0.198500007,0.017000001,93.90059662,-999.25,-999.25,-999.25,23
42/13a-4,7740.5,72.74160004,2.662699938,0.235300005,0.0003,119.2907028,-999.25,-999.25,-999.25,23
42/13a-4,7741,72.79720306,2.671999931,0.260699987,0.0001,135.5798035,-999.25,-999.25,-999.25,23
42/13a-4,7741.5,72.24859619,2.687900066,0.266400009,0.0001,138.0057983,-999.25,-999.25,-999.25,23
42/13a-4,7742,71.47720337,2.690099955,0.262400001,0.0001,139.0919952,-999.25,-999.25,-999.25,23
42/13a-4,7742.5,70.98139954,2.679399967,0.254599989,0.0001,137.5901947,-999.25,-999.25,-999.25,23
42/13a-4,7743,71.06680298,2.67869997,0.245900005,0.0001,135.2796936,-999.25,-999.25,-999.25,23
42/13a-4,7743.5,70.8105011,2.690099955,0.255199999,0.0001,129.0413971,-999.25,-999.25,-999.25,23
42/13a-4,7744,70.70379639,2.694200039,0.254299998,0.0001,128.9257965,-999.25,-999.25,-999.25,23
42/13a-4,7744.5,71.43109894,2.683900118,0.25060001,0.0001,127.7705994,-999.25,-999.25,-999.25,23
42/13a-4,7745,71.7303009,2.658600092,0.246000007,0.0001,127.7705994,-999.25,-999.25,-999.25,23
42/13a-4,7745.5,72.28710175,2.64989996,0.263000011,0.0001,129.4577026,-999.25,-999.25,-999.25,23
42/13a-4,7746,72.83249664,2.65350008,0.27669999,0.0001,133.847702,-999.25,-999.25,-999.25,23
42/13a-4,7746.5,72.47910309,2.66050005,0.279300004,0.0001,138.2375946,-999.25,-999.25,-999.25,23
42/13a-4,7747,70.81269836,2.675299883,0.261200011,0.0001,134.7606049,-999.25,-999.25,-999.25,23
42/13a-4,7747.5,69.74520111,2.691600084,0.244299993,0.0001,129.6775055,-999.25,-999.25,-999.25,23
42/13a-4,7748,69.23670197,2.704400063,0.2359,0.0001,121.8993988,-999.25,-999.25,-999.25,23
42/13a-4,7748.5,69.9865036,2.693000078,0.241400003,0.0001,123.8047028,-999.25,-999.25,-999.25,23
42/13a-4,7749,71.2779007,2.677200079,0.264499992,0.0001,125.3065033,-999.25,-999.25,-999.25,23
42/13a-4,7749.5,72.23670197,2.666399956,0.266900003,0.0001,136.1551056,-999.25,-999.25,-999.25,23
42/13a-4,7750,73.23680115,2.665699959,0.275299996,0.0001,133.1513977,-999.25,-999.25,-999.25,23
42/13a-4,7750.5,73.49060059,2.65899992,0.270300001,0.0001,136.2705994,-999.25,-999.25,-999.25,23
42/13a-4,7751,73.57939911,2.667700052,0.278499991,0.0001,131.5346069,-999.25,-999.25,-999.25,23
42/13a-4,7751.5,73.99479675,2.681600094,0.279799998,0.0001,137.888504,-999.25,-999.25,-999.25,23
42/13a-4,7752,74.2963028,2.702500105,0.286500007,0.0001,138.8126984,-999.25,-999.25,-999.25,23
42/13a-4,7752.5,74.28859711,2.695899963,0.292600006,0.0001,139.5092926,-999.25,-999.25,-999.25,23
42/13a-4,7753,73.75090027,2.695199966,0.289999992,0.0001,137.0832977,-999.25,-999.25,-999.25,23
42/13a-4,7753.5,74.17040253,2.697799921,0.289099991,0.0001,129.4586029,-999.25,-999.25,-999.25,23
42/13a-4,7754,74.28639984,2.713999987,0.301400006,0.0001,129.3878937,-999.25,-999.25,-999.25,23
42/13a-4,7754.5,75.21320343,2.707700014,0.317600012,0.0001,128.6947937,-999.25,-999.25,-999.25,23
42/13a-4,7755,77.46289825,2.683500052,0.329699993,0.0001,143.8285065,-999.25,-999.25,-999.25,23
42/13a-4,7755.5,76.95639801,2.66050005,0.318199992,0.0001,149.6047974,-999.25,-999.25,-999.25,23
42/13a-4,7756,77.53720093,2.671000004,0.323700011,0.0001,152.723999,-999.25,-999.25,-999.25,23
42/13a-4,7756.5,76.89720154,2.710000038,0.326900005,0.0001,145.214798,-999.25,-999.25,-999.25,23
42/13a-4,7757,75.89389801,2.760200024,0.323199987,0.0001,136.9703064,-999.25,-999.25,-999.25,23
42/13a-4,7757.5,76.47750092,2.780600071,0.318899989,0.0001,137.201294,-999.25,-999.25,-999.25,23
42/13a-4,7758,77.09690094,2.765300036,0.330199987,0.0001,142.7465057,-999.25,-999.25,-999.25,23
42/13a-4,7758.5,78.14279938,2.724499941,0.33829999,0.0001,153.1860962,-999.25,-999.25,-999.25,23
42/13a-4,7759,77.89730072,2.710999966,0.335500002,0.0001,154.2610016,-999.25,-999.25,-999.25,23
42/13a-4,7759.5,77.65339661,2.717000008,0.290600002,0.0001,152.9902039,-999.25,-999.25,-999.25,23
42/13a-4,7760,78.44529724,2.744800091,0.291399986,0.0001,149.9369965,-999.25,-999.25,-999.25,23
42/13a-4,7760.5,78.44419861,2.722599983,0.305000007,0.0001,150.3638001,-999.25,-999.25,-999.25,23
42/13a-4,7761,78.85500336,2.689100027,0.353899986,0.0001,153.7140961,-999.25,-999.25,-999.25,23
42/13a-4,7761.5,73.84829712,2.655200005,0.352299988,0.0001,153.8294983,-999.25,-999.25,-999.25,23
42/13a-4,7762,66.45349884,2.682300091,0.280400008,0.0001,137.5404053,-999.25,-999.25,-999.25,23
42/13a-4,7762.5,60.12969971,2.728600025,0.164499998,0.0001,98.37750244,-999.25,-999.25,-999.25,23
42/13a-4,7763,54.25400162,2.759200096,0.064099997,0.00002,62.49890137,-999.25,-999.25,-999.25,-999.25
42/13a-4,7763.5,51.11619949,2.755500078,0.019300001,0.00002,41.47340012,-999.25,-999.25,-999.25,-999.25
42/13a-4,7764,50.78170013,2.737200022,0.0118,0.00002,37.3144989,-999.25,-999.25,-999.25,-999.25
42/13a-4,7764.5,50.40399933,2.727600098,0.0094,0.00002,32.69350052,-999.25,-999.25,-999.25,-999.25
42/13a-4,7765,50.12760162,2.724100113,0.0065,0.00002,31.88479996,-999.25,-999.25,-999.25,-999.25
42/13a-4,7765.5,50.18560028,2.730499983,0.0064,0.00002,32.23139954,-999.25,-999.25,-999.25,-999.25
42/13a-4,7766,50.13990021,2.740999937,0.0072,0.00002,34.54190064,-999.25,-999.25,-999.25,-999.25
42/13a-4,7766.5,50.89559937,2.744899988,0.010700001,0.00002,35.33860016,-999.25,-999.25,-999.25,-999.25
42/13a-4,7767,56.25049973,2.732599974,0.0166,0.0001,42.73220062,-999.25,-999.25,-999.25,-999.25
42/13a-4,7767.5,60.87060165,2.698899984,0.062199999,0.0001,62.94910049,-999.25,-999.25,-999.25,-999.25
42/13a-4,7768,61.04650116,2.671099901,0.095399998,0.0001,81.53009796,-999.25,-999.25,-999.25,-999.25
42/13a-4,7768.5,60.27500153,2.671000004,0.086800002,0.0001,80.19120026,-999.25,-999.25,-999.25,-999.25
42/13a-4,7769,56.39619827,2.686399937,0.034499999,0.0001,60.53110123,-999.25,-999.25,-999.25,-999.25
42/13a-4,7769.5,51.12369919,2.703099966,0.0087,0.00002,38.73749924,-999.25,-999.25,-999.25,-999.25
42/13a-4,7770,49.8742981,2.698199987,0.0072,0.00002,33.37580109,-999.25,-999.25,-999.25,-999.25
42/13a-4,7770.5,50.13560104,2.687200069,0.0081,0.00002,33.84619904,-999.25,-999.25,-999.25,-999.25
42/13a-4,7771,50.46469879,2.686500073,0.0068,0.00002,35.79999924,-999.25,-999.25,-999.25,-999.25
42/13a-4,7771.5,49.86119843,2.691299915,0.0054,0.00002,30.37030029,-999.25,-999.25,-999.25,-999.25
42/13a-4,7772,49.87099838,2.702300072,0.0058,0.00002,28.65010071,-999.25,-999.25,-999.25,-999.25
42/13a-4,7772.5,53.16569901,2.693000078,0.0134,0.00002,36.73690033,-999.25,-999.25,-999.25,-999.25
42/13a-4,7773,56.82239914,2.697299957,0.0407,0.0001,53.14139938,-999.25,-999.25,-999.25,-999.25
42/13a-4,7773.5,57.09180069,2.72239995,0.057599999,0.0001,67.81310272,-999.25,-999.25,-999.25,-999.25
42/13a-4,7774,56.95780182,2.782500029,0.047800001,0.0001,65.05979919,-999.25,-999.25,-999.25,-999.25
42/13a-4,7774.5,54.04909897,2.806600094,0.0207,0.00002,53.97129822,-999.25,-999.25,-999.25,-999.25
42/13a-4,7775,51.03689957,2.806699991,0.0123,0.00002,37.97109985,-999.25,-999.25,-999.25,-999.25
42/13a-4,7775.5,49.90679932,2.808199883,0.0117,0.00002,31.25139999,-999.25,-999.25,-999.25,-999.25
42/13a-4,7776,48.7745018,2.825500011,0.0125,0.00002,26.85950089,-999.25,-999.25,-999.25,-999.25
42/13a-4,7776.5,48.07310104,2.829299927,0.0113,0.00002,25.06889916,-999.25,-999.25,-999.25,-999.25
42/13a-4,7777,48.05810165,2.791500092,0.010700001,0.00002,24.95330048,-999.25,-999.25,-999.25,-999.25
42/13a-4,7777.5,49.28730011,2.759799957,0.0106,0.00002,29.45879936,-999.25,-999.25,-999.25,-999.25
42/13a-4,7778,53.33349991,2.727600098,0.016899999,0.00002,40.20259857,-999.25,-999.25,-999.25,-999.25
42/13a-4,7778.5,58.64699936,2.725399971,0.0528,0.0001,58.7743988,-999.25,-999.25,-999.25,-999.25
42/13a-4,7779,60.2336998,2.720299959,0.099,0.0001,78.52919769,-999.25,-999.25,-999.25,-999.25
42/13a-4,7779.5,60.75329971,2.736700058,0.104000002,0.0001,86.15380096,-999.25,-999.25,-999.25,-999.25
42/13a-4,7780,61.41849899,2.74180007,0.081799999,0.0001,84.5381012,-999.25,-999.25,-999.25,-999.25
42/13a-4,7780.5,60.10620117,2.735199928,0.075599998,0.0001,92.50930023,-999.25,-999.25,-999.25,-999.25
42/13a-4,7781,63.48260117,2.704400063,0.114,0.0001,110.6066971,-999.25,-999.25,-999.25,-999.25
42/13a-4,7781.5,65.10099793,2.659399986,0.1382,0.0001,123.8026962,-999.25,-999.25,-999.25,-999.25
42/13a-4,7782,63.57049942,2.640399933,0.111500002,0.0001,110.9794006,-999.25,-999.25,-999.25,-999.25
42/13a-4,7782.5,60.87969971,2.639800072,0.064599998,0.0001,82.81520081,-999.25,-999.25,-999.25,-999.25
42/13a-4,7783,57.84700012,2.660200119,0.0339,0.0001,58.67050171,-999.25,-999.25,-999.25,-999.25
42/13a-4,7783.5,58.31439972,2.672199965,0.035100002,0.0001,48.61980057,-999.25,-999.25,-999.25,-999.25
42/13a-4,7784,62.65380096,2.663300037,0.053100001,0.0001,58.68659973,-999.25,-999.25,-999.25,-999.25
42/13a-4,7784.5,66.16760254,2.645600081,0.101700001,0.0001,83.63999939,-999.25,-999.25,-999.25,-999.25
42/13a-4,7785,68.25550079,2.630100012,0.139200002,0.0001,106.1673966,-999.25,-999.25,-999.25,-999.25
42/13a-4,7785.5,69.86289978,2.646399975,0.157499999,0.0006,116.6735001,-999.25,-999.25,-999.25,-999.25
42/13a-4,7786,68.89649963,2.645999908,0.145899996,0.0006,116.9045029,-999.25,-999.25,-999.25,-999.25
42/13a-4,7786.5,70.97660065,2.631400108,0.155900002,0.0005,117.3666,-999.25,-999.25,-999.25,-999.25
42/13a-4,7787,72.46309662,2.609899998,0.194999993,0.0003,119.1062012,-999.25,-999.25,-999.25,-999.25
42/13a-4,7787.5,70.02500153,2.625200033,0.1972,0.0003,119.4527969,-999.25,-999.25,-999.25,-999.25
42/13a-4,7788,66.52760315,2.668900013,0.159799993,0.0001,102.9327011,-999.25,-999.25,-999.25,-999.25
42/13a-4,7788.5,61.38729858,2.70630002,0.093699999,0.0001,80.52079773,-999.25,-999.25,-999.25,-999.25
42/13a-4,7789,58.11999893,2.725699902,0.063000001,0.0001,54.64319992,-999.25,-999.25,-999.25,-999.25
42/13a-4,7789.5,59.25040054,2.720999956,0.0583,0.0001,44.59260178,-999.25,-999.25,-999.25,-999.25
42/13a-4,7790,60.64220047,2.701400042,0.0678,0.0001,45.61520004,-999.25,-999.25,-999.25,-999.25
42/13a-4,7790.5,62.07649994,2.674599886,0.082800001,0.0001,51.73809815,-999.25,-999.25,-999.25,-999.25
42/13a-4,7791,63.54410172,2.644599915,0.0986,0.0001,59.59379959,-999.25,-999.25,-999.25,-999.25
42/13a-4,7791.5,64.39019775,2.626899958,0.103600003,0.0007,65.71050263,-999.25,-999.25,-999.25,-999.25
42/13a-4,7792,64.90550232,2.622400045,0.111000001,0.0042,67.09680176,-999.25,-999.25,-999.25,-999.25
42/13a-4,7792.5,62.73690033,2.654900074,0.111100003,0.0001,68.36759949,-999.25,-999.25,-999.25,-999.25
42/13a-4,7793,61.41540146,2.692199945,0.102799997,0.0001,65.7335968,-999.25,-999.25,-999.25,-999.25
42/13a-4,7793.5,61.81029892,2.710999966,0.093000002,0.0001,66.22540283,-999.25,-999.25,-999.25,-999.25
42/13a-4,7794,63.39199829,2.693399906,0.107699998,0.0001,72.81030273,-999.25,-999.25,-999.25,-999.25
42/13a-4,7794.5,67.94139862,2.66260004,0.153300002,0.0001,90.56289673,-999.25,-999.25,-999.25,-999.25
42/13a-4,7795,71.97679901,2.64470005,0.222599998,0.0001,111.4432983,-999.25,-999.25,-999.25,-999.25
42/13a-4,7795.5,72.4673996,2.644099951,0.244200006,0.0003,118.8368988,-999.25,-999.25,-999.25,-999.25
42/13a-4,7796,71.04119873,2.663500071,0.2262,0.0001,113.560997,-999.25,-999.25,-999.25,-999.25
42/13a-4,7796.5,69.99970245,2.679399967,0.187600002,0.0001,97.88030243,-999.25,-999.25,-999.25,-999.25
42/13a-4,7797,70.45220184,2.670700073,0.184100002,0.001,90.34210205,-999.25,-999.25,-999.25,-999.25
42/13a-4,7797.5,72.04709625,2.635699987,0.199100003,0.020400001,88.26260376,-999.25,-999.25,-999.25,-999.25
42/13a-4,7798,74.07569885,2.601000071,0.222000003,0.0195,96.20310211,-999.25,-999.25,-999.25,-999.25
42/13a-4,7798.5,72.73110199,2.589600086,0.224600002,0.0047,106.0519028,-999.25,-999.25,-999.25,-999.25
42/13a-4,7799,70.73059845,2.612999916,0.210199997,0.0001,108.1313019,-999.25,-999.25,-999.25,-999.25
42/13a-4,7799.5,69.75530243,2.646399975,0.174500004,0.0001,107.3226013,-999.25,-999.25,-999.25,-999.25
42/13a-4,7800,68.8635025,2.665499926,0.181600004,0.0001,108.3623962,-999.25,-999.25,-999.25,-999.25
42/13a-4,7800.5,69.15940094,2.665100098,0.212500006,0.0001,122.4409027,-999.25,-999.25,-999.25,-999.25
42/13a-4,7801,70.52349854,2.653300047,0.229000002,0.0001,126.7665024,-999.25,-999.25,-999.25,-999.25
42/13a-4,7801.5,69.65950012,2.65019989,0.227599993,0.0001,128.7274933,-999.25,-999.25,-999.25,-999.25
42/13a-4,7802,70.05560303,2.654900074,0.213599995,0.0001,122.6202011,-999.25,-999.25,-999.25,-999.25
42/13a-4,7802.5,71.48549652,2.662800074,0.226500005,0.0001,124.4173966,-999.25,-999.25,-999.25,-999.25
42/13a-4,7803,71.78279877,2.658499956,0.234999999,0.0001,128.2326965,-999.25,-999.25,-999.25,-999.25
42/13a-4,7803.5,72.89679718,2.656100035,0.247400001,0.0001,129.1569061,-999.25,-999.25,-999.25,-999.25
42/13a-4,7804,73.25700378,2.645100117,0.244800001,0.0001,133.0847015,-999.25,-999.25,-999.25,-999.25
42/13a-4,7804.5,73.353302,2.646699905,0.245499998,0.0001,128.191803,-999.25,-999.25,-999.25,-999.25
42/13a-4,7805,73.38899994,2.639899969,0.252600014,0.0001,131.3206024,-999.25,-999.25,-999.25,-999.25
42/13a-4,7805.5,72.84290314,2.649399996,0.264600009,0.0001,126.2375031,-999.25,-999.25,-999.25,-999.25
42/13a-4,7806,72.98860169,2.657000065,0.257099986,0.0001,131.2458954,-999.25,-999.25,-999.25,-999.25
42/13a-4,7806.5,72.82379913,2.658400059,0.242500007,0.0001,125.6911011,-999.25,-999.25,-999.25,-999.25
42/13a-4,7807,72.84919739,2.649499893,0.231800005,0.0001,127.8861008,-999.25,-999.25,-999.25,-999.25
42/13a-4,7807.5,73.41010284,2.648499966,0.245399997,0.0001,125.0703964,-999.25,-999.25,-999.25,-999.25
42/13a-4,7808,74.24790192,2.647099972,0.243599996,0.0001,129.4602966,-999.25,-999.25,-999.25,-999.25
42/13a-4,7808.5,75.50920105,2.641900063,0.264899999,0.0001,138.3558044,-999.25,-999.25,-999.25,-999.25
42/13a-4,7809,76.79769898,2.633300066,0.265799999,0.0001,142.6091003,-999.25,-999.25,-999.25,-999.25
42/13a-4,7809.5,77.7507019,2.630100012,0.292100012,0.0001,149.6640015,-999.25,-999.25,-999.25,-999.25
42/13a-4,7810,77.92259979,2.638999939,0.295899987,0.0001,140.3401947,-999.25,-999.25,-999.25,-999.25
42/13a-4,7810.5,77.90619659,2.647000074,0.286500007,0.0001,141.9060974,-999.25,-999.25,-999.25,-999.25
42/13a-4,7811,77.48789978,2.662100077,0.290199995,0.0001,137.1618042,-999.25,-999.25,-999.25,-999.25
42/13a-4,7811.5,77.36979675,2.663599968,0.290199995,0.0001,142.2796936,-999.25,-999.25,-999.25,-999.25
42/13a-4,7812,76.89230347,2.665600061,0.303900003,0.0001,144.8211975,-999.25,-999.25,-999.25,-999.25
42/13a-4,7812.5,76.58699799,2.657399893,0.288100004,0.0001,147.478302,-999.25,-999.25,-999.25,-999.25
42/13a-4,7813,76.78070068,2.654099941,0.277999997,0.0001,142.9042969,-999.25,-999.25,-999.25,-999.25
42/13a-4,7813.5,76.61199951,2.660700083,0.271499991,0.0001,135.3952026,-999.25,-999.25,-999.25,-999.25
42/13a-4,7814,77.14320374,2.673599958,0.291399986,0.0001,135.2796936,-999.25,-999.25,-999.25,-999.25
42/13a-4,7814.5,77.95339966,2.691999912,0.293900013,0.0001,136.2039032,-999.25,-999.25,-999.25,-999.25
42/13a-4,7815,78.56330109,2.67869997,0.301200002,0.0001,139.5540924,-999.25,-999.25,-999.25,-999.25
42/13a-4,7815.5,79.61190033,2.667000055,0.299600005,0.0001,138.2832947,-999.25,-999.25,-999.25,-999.25
42/13a-4,7816,80.28089905,2.655699968,0.299299985,0.0001,141.4698944,-999.25,-999.25,-999.25,-999.25
42/13a-4,7816.5,81.17970276,2.658200026,0.316000015,0.0001,145.3977051,-999.25,-999.25,-999.25,-999.25
42/13a-4,7817,82.37709808,2.660900116,0.320800006,0.0001,146.4375,-999.25,-999.25,-999.25,-999.25
42/13a-4,7817.5,79.44339752,2.664799929,0.342999995,0.0001,146.8321991,-999.25,-999.25,-999.25,-999.25
42/13a-4,7818,71.29149628,2.686000109,0.289200008,0.0001,130.1965942,-999.25,-999.25,-999.25,-999.25
